state,county,tract,block group,NAME,B01001_001E,B01001_020E,B01001_021E,B01001_022E,B01001_023E,B01001_024E,B01001_025E,B01001_044E,B01001_045E,B01001_046E,B01001_047E,B01001_048E,B01001_049E
53,033,029902,2,"Block Group 2, Census Tract 299.02, King County, Washington",1504,7,33,37,0,7,0,43,71,8,16,4,7
53,033,032323,1,"Block Group 1, Census Tract 323.23, King County, Washington",1667,0,15,58,0,0,0,30,31,12,0,0,0
53,033,031903,3,"Block Group 3, Census Tract 319.03, King County, Washington",1164,0,0,38,0,14,0,12,0,0,26,18,0
53,033,031903,5,"Block Group 5, Census Tract 319.03, King County, Washington",1005,0,0,15,0,0,0,15,0,15,17,0,0
53,033,032102,4,"Block Group 4, Census Tract 321.02, King County, Washington",1506,33,56,24,16,0,0,8,46,13,61,0,15
53,033,025003,5,"Block Group 5, Census Tract 250.03, King County, Washington",2047,9,0,0,48,14,0,9,0,49,0,13,0
53,033,025200,1,"Block Group 1, Census Tract 252, King County, Washington",1414,0,0,11,23,10,7,0,0,34,0,0,10
53,033,025200,4,"Block Group 4, Census Tract 252, King County, Washington",2535,0,30,66,0,19,0,30,18,62,56,24,48
53,033,026100,4,"Block Group 4, Census Tract 261, King County, Washington",2105,0,24,32,12,0,0,0,42,32,0,23,13
53,033,026100,3,"Block Group 3, Census Tract 261, King County, Washington",1532,0,0,0,0,0,11,56,16,0,0,0,40
53,033,000200,5,"Block Group 5, Census Tract 2, King County, Washington",1696,24,0,0,78,0,0,49,0,31,76,0,46
53,033,000200,2,"Block Group 2, Census Tract 2, King County, Washington",1359,14,0,55,13,0,0,30,53,38,49,0,0
53,033,007000,6,"Block Group 6, Census Tract 70, King County, Washington",1129,0,53,26,0,28,0,0,0,26,0,0,0
53,033,023201,2,"Block Group 2, Census Tract 232.01, King County, Washington",3111,0,77,35,59,0,18,21,62,44,43,19,23
53,033,024200,1,"Block Group 1, Census Tract 242, King County, Washington",1789,20,19,36,28,18,32,19,7,45,10,6,4
53,033,007200,1,"Block Group 1, Census Tract 72, King County, Washington",6225,0,50,0,104,32,0,96,14,0,95,0,0
53,033,008500,1,"Block Group 1, Census Tract 85, King County, Washington",1582,36,27,15,31,81,64,8,11,25,120,84,156
53,033,008700,3,"Block Group 3, Census Tract 87, King County, Washington",1377,11,14,0,13,20,0,11,25,11,0,0,0
53,033,010300,3,"Block Group 3, Census Tract 103, King County, Washington",2211,0,0,25,0,0,0,0,0,26,0,0,59
53,033,010300,1,"Block Group 1, Census Tract 103, King County, Washington",843,19,22,5,0,11,26,39,23,19,17,12,67
53,033,010600,5,"Block Group 5, Census Tract 106, King County, Washington",1607,11,35,82,14,14,0,32,83,30,36,14,0
53,033,010600,2,"Block Group 2, Census Tract 106, King County, Washington",1164,0,0,0,0,0,0,19,18,0,0,0,0
53,033,001900,2,"Block Group 2, Census Tract 19, King County, Washington",1555,0,6,33,0,5,3,7,31,21,14,0,10
53,033,009800,2,"Block Group 2, Census Tract 98, King County, Washington",1264,0,23,0,63,0,0,65,44,0,0,0,0
53,033,001100,1,"Block Group 1, Census Tract 11, King County, Washington",1333,33,8,40,58,7,0,25,33,16,27,28,0
53,033,002800,4,"Block Group 4, Census Tract 28, King County, Washington",1395,8,48,0,0,0,0,7,16,21,18,0,0
53,033,027800,2,"Block Group 2, Census Tract 278, King County, Washington",785,12,11,11,30,21,22,20,11,89,0,19,19
53,033,028000,1,"Block Group 1, Census Tract 280, King County, Washington",1583,19,5,80,0,0,0,0,9,0,53,9,9
53,033,028402,4,"Block Group 4, Census Tract 284.02, King County, Washington",1529,20,10,7,0,7,0,11,76,27,0,0,0
53,033,028402,2,"Block Group 2, Census Tract 284.02, King County, Washington",1286,26,14,6,25,13,0,0,36,28,0,6,0
53,033,025702,3,"Block Group 3, Census Tract 257.02, King County, Washington",1079,0,19,39,9,8,0,18,0,49,27,0,0
53,033,026400,4,"Block Group 4, Census Tract 264, King County, Washington",859,8,11,0,38,0,0,32,93,23,62,13,64
53,033,026400,2,"Block Group 2, Census Tract 264, King County, Washington",1327,0,0,11,14,0,0,0,11,48,0,0,0
53,033,027400,4,"Block Group 4, Census Tract 274, King County, Washington",905,19,9,14,38,0,0,0,38,0,18,28,10
53,033,027400,1,"Block Group 1, Census Tract 274, King County, Washington",1823,0,19,13,0,10,0,11,19,57,9,32,0
53,033,027500,3,"Block Group 3, Census Tract 275, King County, Washington",836,0,0,0,0,0,0,0,9,0,9,19,8
53,033,030503,2,"Block Group 2, Census Tract 305.03, King County, Washington",3000,0,12,103,18,35,23,17,83,85,64,19,15
53,033,021802,1,"Block Group 1, Census Tract 218.02, King County, Washington",2221,0,39,21,0,0,19,55,55,20,0,0,19
53,033,030902,2,"Block Group 2, Census Tract 309.02, King County, Washington",1077,30,0,14,0,52,0,13,13,0,73,6,5
53,033,021903,4,"Block Group 4, Census Tract 219.03, King County, Washington",604,0,0,40,0,0,0,0,55,33,0,17,0
53,033,022101,1,"Block Group 1, Census Tract 221.01, King County, Washington",1664,11,28,30,10,2,33,7,30,19,19,0,45
53,033,022101,3,"Block Group 3, Census Tract 221.01, King County, Washington",1757,0,47,21,0,1,0,39,31,16,43,10,37
53,033,023601,2,"Block Group 2, Census Tract 236.01, King County, Washington",1519,23,0,21,0,12,23,10,11,34,0,26,24
53,033,024701,3,"Block Group 3, Census Tract 247.01, King County, Washington",1036,0,0,15,0,9,19,21,0,0,7,3,28
53,033,030403,2,"Block Group 2, Census Tract 304.03, King County, Washington",1624,19,0,15,0,22,12,0,8,10,0,11,21
53,033,031100,2,"Block Group 2, Census Tract 311, King County, Washington",1679,20,13,117,107,2,0,5,36,85,80,11,7
53,033,031100,5,"Block Group 5, Census Tract 311, King County, Washington",1062,7,12,10,5,0,0,24,13,3,26,3,0
53,033,031202,5,"Block Group 5, Census Tract 312.02, King County, Washington",1452,17,17,28,44,4,27,7,60,18,6,25,48
53,033,022500,5,"Block Group 5, Census Tract 225, King County, Washington",2285,16,25,22,0,40,42,0,41,0,84,39,19
53,033,023801,2,"Block Group 2, Census Tract 238.01, King County, Washington",1036,4,8,0,0,0,0,10,12,6,0,0,10
53,033,024000,1,"Block Group 1, Census Tract 240, King County, Washington",2063,34,15,0,47,45,0,17,28,32,79,32,0
53,033,025001,1,"Block Group 1, Census Tract 250.01, King County, Washington",1022,23,29,0,0,11,9,58,22,0,0,11,9
53,033,025001,4,"Block Group 4, Census Tract 250.01, King County, Washington",1232,0,0,25,9,0,21,21,0,25,48,0,0
53,033,025102,3,"Block Group 3, Census Tract 251.02, King County, Washington",3820,28,75,26,0,20,0,0,25,18,25,18,0
53,033,024100,4,"Block Group 4, Census Tract 241, King County, Washington",1227,11,12,34,30,6,6,14,12,19,31,12,0
